date,artist_id,artist,venue,city,country_code,country,songs
17-09-2023,e1691442-e13c-4166-875d-ce8ab92b9b38,Oteil & Friends,Brown's Island,Richmond,US,United States,"Rooster, Run for the Roses, Magnificent Sanctuary Band, Tore Up Over You, China Doll, Waiting on a Song, Mystery Train, Every Hungry Woman, That's What Love Will Make You Do, Turn On Your Love Light, No More Doubt"
17-09-2023,ab21e045-28ce-42d6-87bd-3f1b4861606c,Grateful Gospel,Brown's Island,Richmond,US,United States,"Ripple, Eyes of the World, Samson and Delilah, Mighty High, I'll Be With Thee, Here Comes Sunshine, Midnight Moonlight, Who Was John?, St. Stephen, My Sisters and Brothers (In Christ), Feel Like a Stranger"
17-09-2023,536a68e9-049b-4d9f-a0d1-2630c92acc4b,Keller Williams,Brown's Island,Richmond,US,United States,"Ripple, Eyes of the World, Samson and Delilah, Mighty High, I'll Be With Thee, Here Comes Sunshine, Midnight Moonlight, Lion's Share Jam, St. Stephen, My Sisters and Brothers (In Christ), Feel Like a Stranger"
15-09-2023,52a4de43-92f5-4995-9a71-07d67dd35b7d,Nathaniel Rateliff & The Night Sweats,Ting Pavilion,Charlottesville,US,United States,"Suffer Me, Intro, I Need Never Get Old, I'm on Your Side, Survivor, Look It Here, Howling at Nothing, Hey Mama, The Future, S.O.B. / The Shape I'm In, And It's Still Alright, Face Down in the Moment, You Worry Me, Dancing in the Dark, Trying So Hard Not to Know, Love Don't"
13-09-2023,0f9b5bdb-9e99-40c1-8311-5164cb8871a1,Bob Weir and Wolf Bros.,Ting Pavilion,Charlottesville,US,United States,"The Music Never Stopped, Easy Answers, Queen Jane Approximately, Loose Lucy, Two Djinn, Bird Song, Uncle John's Band, Supplication, Help on the Way, Slipknot!, Franklin's Tower, Morning Dew, Happy Birthday to You, The Wheel, Brokedown Palace"
05-09-2023,8e868f14-7fb1-4e80-b783-b992f844b010,Caamp,Ting Pavilion,Charlottesville,US,United States,"Vagabond, Books, Penny, Heads Up, So Long, Honey, I Keep Going, So Cool, No Sleep, Down the River, Moonsmoke, Just Wonderin, Heaven, By and By, There She Goes, 26, Lavender Girl, All My Lonesome, Officer of Love, Drive, All the Debts I Owe"
30-08-2023,1e46801d-c27b-4f07-a50d-51597a26df60,The Wailers Band,The Jefferson Theater,Charlottesville,US,United States,"Lively Up Yourself, Is This Love, Bad Card, Rebel Music (3 O'Clock Roadblock), I Shot the Sheriff, Crazy Baldhead, So Much Things to Say, Stir It Up, Destiny, No Woman, No Cry, Rat Race, Jamming, Three Little Birds, One Love, Buffalo Soldier, Redemption Song, One World, One Prayer, Could You Be Loved"
29-08-2023,93ccd76c-3790-4435-a8bf-02bc26294b93,Bush,Ting Pavilion,Charlottesville,US,United States,"Identity, Machinehead, Bullet Holes, The Chemicals Between Us, Quicksand, Flowers on a Grave, Everything Zen, Heavy Is the Ocean, More Than Machines, All Things Must Change, Little Things, The One I Love, Glycerine, Comedown"
26-08-2023,c96b3858-7292-4111-a97c-25e5c8d29815,The ‘77z,Rivanna River Company,Charlottesville,US,United States,"Feel Like a Stranger, Crazy Fingers, Loose Lucy, Dire Wolf, Cassidy, Althea, Ramble On Rose, Cumberland Blues, The Music Never Stopped"
19-08-2023,25658c94-4a08-4c1f-8d59-c5c554bdcc50,Rumours,The Jefferson Theater,Charlottesville,US,United States,
18-08-2023,44f1eea1-b560-4fbd-b16d-38a0bf9ad8d5,Baaba Seth,The Southern Cafe & Music Hall,Charlottesville,US,United States,
05-08-2023,e01646f2-2a04-450d-8bf2-0d993082e058,Phish,Madison Square Garden,New York,US,United States,"Loving Cup, Maze, Martian Monster, The Divided Sky, Prince Caspian, NICU, Steam, Drift While You're Sleeping, Set Your Soul Free, Tweezer, Guy Forget, What's the Use?, Scents and Subtle Sounds, Everything's Right, Backwards Down the Number Line, Tweezer Reprise, Harry Hood"
04-08-2023,e01646f2-2a04-450d-8bf2-0d993082e058,Phish,Madison Square Garden,New York,US,United States,"Buried Alive, The Moma Dance, 46 Days, Back in the Bubble, Bouncing Around the Room, Birds of a Feather, Halley's Comet, Roggae, Run Like an Antelope, Mike's Song, Sand, Crosseyed and Painless, A Life Beyond the Dream, The Lizards, While My Guitar Gently Weeps, Weekapaug Groove, Fluffhead"
28-07-2023,5ab765e9-72a5-4b1a-858c-a9ca9f2daa01,Neighbor,Ting Pavilion,Charlottesville,US,United States,"Lonely Rider, Mighty Apple Tree, Stranger Part of Town, Love Like Stone, Steel, Sitting on Top of the World, Motor"
11-07-2023,98cb416e-5271-484c-ab3b-6bed6b4aae12,The Head and the Heart,Ting Pavilion,Charlottesville,US,United States,"Living Mirage, Don't Show Your Weakness, Rhythm & Blues, All We Ever Knew, Ghosts, Another Story, Dreamer, Tiebreaker, Lost in My Mind, Every Shade of Blue, Missed Connection, Honeybee, Down in the Valley, Virginia (Wind in the Night), Shake, Rivers and Roads"
11-07-2023,e9177de4-27de-44b2-8aa7-c78bd5340587,Illiterate Light,Ting Pavilion,Charlottesville,US,United States,"Wake Up Now, Light Me Up, Sometimes Love Takes So Long, Heaven Bends, Feb 1st, Vampire Blues, Better Than I Used To"
03-07-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Folsom Field,Boulder,US,United States,"Bertha, New Speedway Boogie, Cold Rain and Snow, Jack Straw, Althea, Playing in the Band, Uncle John's Band, Help on the Way, Slipknot!, Franklin's Tower, He's Gone, The Other One, Drums, Space, Standing on the Moon, All Along the Watchtower, Not Fade Away, Knockin' on Heaven's Door, The Weight"
03-07-2023,76fda896-7c2a-4e5e-a45b-d40acfb2080c,Yonder Mountain String Band,Boulder Theater,Boulder,US,United States,"What the Night Brings, The Bolton Stretch, Left Me in a Hole, Ruby, On the Run, If There's Still Ramblin' in the Rambler (Let Him Go), Mother's Only Son, Half Moon Rising, Bound to Ride, Nowhere Next, Boatman's Dance, Two Hits and the Joint Turned Brown, Big Mon, Granny Wontcha Smoke Some Marijuana, Casualty, Shady Grove, Mississippi Half-Step Uptown Toodeloo"
02-07-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Folsom Field,Boulder,US,United States,"Feel Like a Stranger, Brown-Eyed Women, Samson and Delilah, Friend of the Devil, It Hurts Me Too, Ramble On Rose, High Time, Let It Grow, They Love Each Other, China Cat Sunflower, I Know You Rider, Fire on the Mountain, The Other One, Drums, Space, The Eleven, U.S. Blues, Morning Dew, Ripple"
01-07-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Folsom Field,Boulder,US,United States,"Good Times, Truckin', Smokestack Lightning, Deal, Me and My Uncle, Dear Mr. Fantasy, Hey Jude, Terrapin Station, Don't Ease Me In, Eyes of the World, Shakedown Street, St. Stephen, Cumberland Blues, Drums, Space, Milestones, Days Between, Sugar Magnolia, Scarlet Begonias, Sunshine Daydream, Going Down the Road Feeling Bad"
15-06-2023,2cdd6de7-ccb9-450e-a20d-382407689d6a,The Wood Brothers,Ting Pavilion,Charlottesville,US,United States,
09-06-2023,a67cfd12-4129-4fb6-8772-24ef77a3798f,Dogwood Tales,The Southern Cafe & Music Hall,Charlottesville,US,United States,
03-06-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Jiffy Lube Live,Bristow,US,United States,"Here Comes Sunshine, Mississippi Half-Step Uptown Toodeloo, Mr. Charlie, He's Gone, Brown-Eyed Women, Dear Prudence, Turn On Your Love Light, Deal, Scarlet Begonias, Playing in the Band, Cumberland Blues, Uncle John's Band, Drums, Space, Milestones, Days Between, Throwing Stones, One More Saturday Night, Ripple"
18-05-2023,38eb4af8-2282-4b8f-8819-1c7f92640dde,Robert Plant & Alison Krauss,Ting Pavilion,Charlottesville,US,United States,"Rich Woman, Quattro - World Drifts In, Fortune Teller, The Price of Love, Rock and Roll, Please Read the Letter, High and Lonesome, Last Kind Words Blues, You Led Me to the Wrong, Trouble With My Lover, In the Mood / Matty Groves, Can't Let Go, The Battle of Evermore, When the Levee Breaks, Leave My Woman Alone, Gone Gone Gone"
11-05-2023,84a69823-3d4f-4ede-b43f-17f85513181a,Joe Russo's Almost Dead,Ting Pavilion,Charlottesville,US,United States,"Row Jimmy, Let It Grow, Tangled Up in Blue, China Cat Sunflower, Why Don't We Do It in the Road?, Hell in a Bucket, Jack Straw, My Brother Esau, Help on the Way, Slipknot!, The Eleven, Feel Like a Stranger, It Hurts Me Too, Franklin's Tower, Magnificent Sanctuary Band, Not Fade Away"
11-05-2023,2c81816c-4ce5-4872-bf76-bc8f5ef9338d,Sisters & Brothers,The Southern Cafe & Music Hall,Charlottesville,US,United States,"Tangled Up in Blue, Wonderful World, Ain't No Bread in the Breadbox"
02-05-2023,21685b15-3074-446e-aa1d-ff7157014f53,Lucinda Williams,The Jefferson Theater,Charlottesville,US,United States,"Can't Let Go, Car Wheels on a Gravel Road, West Memphis, Stolen Moments, People Talkin', Lake Charles, Bus to Baton Rouge, Jukebox, Blue, Fruits of My Labor, Are You Down, Let's Get the Band Back Together, Real Live Bleeding Fingers and Broken Guitar Strings, You Can't Rule Me, Out of Touch, Righteously, Jesus Just Left Chicago, Joy"
29-04-2023,332b0b87-2d90-4054-91d5-63d67c203ff6,Chatham Rabbits,The Southern Cafe & Music Hall,Charlottesville,US,United States,
22-04-2023,5bbf0f10-4355-42cb-9d08-6b777a8a300d,Mt. Joy,Ting Pavilion,Charlottesville,US,United States,"Lemon Tree, Evergreen, Sheep, Let Loose, Fire on the Mountain, Orange Blood, Phenomenon, Bug Eyes, Where Is My Mind?, Jenny Jenkins, Bathroom Light, Don’t It Feel Good, I'm Your Wreck, Rearrange Us, Strangers, Dirty Love, Mt. Joy, Fire on the Mountain, Death, Johnson Song, Julia, Ain't No Sunshine, Clint Eastwood, Silver Lining, Cardinal, Astrovan"
20-04-2023,e84ddc5c-06e3-48fc-a8f1-fa0cf430d6b5,Cabinet,The Southern Cafe & Music Hall,Charlottesville,US,United States,"I'll Go Stepping Too, Celebration, Susquehanna Breakdown, The Tower, Pine Billy, Old Farmer's Mill, Wine and Shine, Po's Reel, All About You, Caroline, Silver Sun, Universe, Ms. Molly, Mysterio, Cards, Treat Me So Bad, Wheels, Heart of the Country, Heavy Rain"
22-03-2023,5fab339d-5dd4-42b0-8d70-496a4493ed59,moe.,The Jefferson Theater,Charlottesville,US,United States,"Rainshine, Stranger Than Fiction, White Lightning Turpentine, Again and Again, Blue Jeans Pizza, Silver Sun, Dangerous Game, Let It Rain, Happy Hour Hero, Waiting for the Punchline, Letter Home, Plane Crash, Chromatic Nightmare, Godzilla"
18-03-2023,d3fb1614-78fd-4555-9c68-f8b25add2de7,Carbon Leaf,The Jefferson Theater,Charlottesville,US,United States,"The Hunting Ground, Shine, This Is My Song!, What About Everything?, One Prairie Outpost, Love For Sale, Radio Free Europe, Sloop John B, Home, Life Less Ordinary, Everything's Alright Mama, Desperation Song, Morrison's Jig, American Tale, Rocky Road to Dublin, Raise the Roof, Under the Wire, Gathering, She's Gone (…for Good This Time), Ghost Dragon Attacks Castle, The Donnybrook Affair, Mary Mack, Banish Misfortune, The Boxer, Let Your Troubles Roll By"
11-03-2023,6d516230-b18f-4ba9-95b1-4e7aa6646a4b,Melvin Seals & JGB,Coffee Butler Amphitheater,Key West,US,United States,
11-03-2023,9b106beb-12b5-4525-8025-42e295a2b90a,Little Feat,Coffee Butler Amphitheater,Key West,US,United States,"Fat Man in the Bathtub, Let It Roll, Oh Atlanta, Rad Gumbo, Old Folks Boogie, Walkin' All Night, Sailin' Shoes, One Breath at a Time, Mellow Down Easy, Skin It Back, Time Loves a Hero, Day or Night, Church Falling Down, Cajun Girl, Dixie Chicken, Tripe Face Boogie, Feats Don't Fail Me Now, Willin'"
26-02-2023,42b38ec4-8ecb-4241-9320-30d5dd9f6556,David Wax Museum,Paramount Theater,Charlottesville,US,United States,
22-02-2023,640db492-34c4-47df-be14-96e2cd4b9fe4,Billy Strings,John Paul Jones Arena,Charlottesville,US,United States,"Red Daisy, Wargasm, Fire Line, Thirst Mutilator, Hollow Heart, Brain Damage, Watch It Fall, How Long Have I Been Waiting for You, Ruby Are You Mad, Alberta, Long Forgotten Dream, Home of the Red Fox, Bringin' in the Georgia Mail, Know It All, Hide and Seek, This Old World, Heartbeat of America, Along the Road, Gone a Long Time, While I'm Waiting Here, Pyramid Country, Must Be Seven, Ole Slew-Foot, Love Like Me, Crown of Thorns, Red Rocking Chair, Tennessee"
21-02-2023,640db492-34c4-47df-be14-96e2cd4b9fe4,Billy Strings,John Paul Jones Arena,Charlottesville,US,United States,"The Fire on My Tongue, John Hardy, Psycho, The Likes of Me, Doin' My Time, Love and Regret, With a Vamp in the Middle, Everything's the Same, Hellbender, Someday You'll Call My Name, New Camptown Races, Nothing's Working, Turmoil & Tinfoil, Away From the Mire, New Country Blues, Taking Water, End of the Rainbow, Ice Bridges, In the Morning Light, John Deere Tractor, West Dakota Rose, Secrets, All About You, Highway Hypnosis, Dust in a Baggie, Y'all Come"
05-02-2023,aab5c954-cabe-432e-899e-1c4f99757327,Toto,John Paul Jones Arena,Charlottesville,US,United States,"Afraid of Love, Hold the Line, I'll Be Over You, White Sister, Georgy Porgy, I'll Supply the Love, Home of the Brave, With a Little Help From My Friends, Rosanna, Africa"
05-02-2023,abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,John Paul Jones Arena,Charlottesville,US,United States,"Only the Young, Guitar Solo, Stone in Love, Don't Stop Believin', Lights, Send Her My Love, Escape, Who's Crying Now, Mother, Father, Let It Rain, Lovin', Touchin', Squeezin', Piano Solo, Open Arms, Faithfully, Girl Can't Help It, Guitar Solo, Wheel in the Sky, Separate Ways (Worlds Apart), Be Good to Yourself, Any Way You Want It"
27-01-2023,e9177de4-27de-44b2-8aa7-c78bd5340587,Illiterate Light,The Jefferson Theater,Charlottesville,US,United States,"Wake Up Now, Light Me Up, Feb 1st, Nuthin's Fair, Carolina Lorelei, Closer, Heaven Bends, Sometimes Love Takes So Long, I Wanna Leave America, Fuck LA, Growin' Down, Hellraiser, Vampire Blues, Better Than I Used To"
19-01-2023,a4ad4581-721e-4123-aa3e-15b36490cf0f,Spafford,The Jefferson Theater,Charlottesville,US,United States,"Double Time, Doghouse, Part II, Mind's Unchained, Night After Night, On Fire, Plans, Funkadelic"
17-01-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Moon Palace The Grand,Cancún,MX,Mexico,"Cold Rain and Snow, Cassidy, High Time, Mississippi Half-Step Uptown Toodeloo, Sugaree, The Wheel, New Speedway Boogie, China Cat Sunflower, I Know You Rider, He's Gone, Help on the Way, Slipknot!, Franklin's Tower, Drums, Space, The Other One, Standing on the Moon, Not Fade Away, U.S. Blues, Sunshine Daydream, Brokedown Palace"
16-01-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Moon Palace The Grand,Cancún,MX,Mexico,"Scarlet Begonias, Bertha, Good Lovin', Mr. Charlie, Black-Throated Wind, Good Times, Dark Star, Fire on the Mountain, Playing in the Band, Brown-Eyed Women, Terrapin Station, Drums, Space, Jam, Althea, All Along the Watchtower, Morning Dew, Uncle John's Band"
15-01-2023,b925a474-d245-4217-bc13-2e153d82bebb,Goose,Moon Palace The Grand,Cancún,MX,Mexico,"Hungersite, A Western Sun, California Magic, Rockdale, Silver Rising, Pancakes, Peggy-O, Tomorrow Never Knows, Hard to Handle, Animal, Baby Don't You Do It, Thatch, This Old Sea, Moby, Hot Tea, Elmeg the Wise"
14-01-2023,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Sugar Magnolia, Deal, Shakedown Street, Ramble On Rose, They Love Each Other, Tennessee Jed, Jack Straw, Casey Jones, St. Stephen, Dear Mr. Fantasy, Hey Jude, Estimated Prophet, Eyes of the World, Drums, Space, Cumberland Blues, Stella Blue, One More Saturday Night, Ripple"
18-11-2022,e477d9c0-1f35-40f7-ad1a-b915d2523b84,Dark Star Orchestra,The National,Richmond,US,United States,"Wang Dang Doodle, My Brother Esau, Peggy-O, The Little Red Rooster, Brown-Eyed Women, Lost Sailor, Saint of Circumstance, Deal, Help on the Way, Slipknot!, Franklin's Tower, Estimated Prophet, Eyes of the World, Drums, Space, St. Stephen, Throwing Stones, Not Fade Away, Revolution, Love the One You're With"
17-11-2022,e477d9c0-1f35-40f7-ad1a-b915d2523b84,Dark Star Orchestra,The National,Richmond,US,United States,"Alabama Getaway, Greatest Story Ever Told, Stagger Lee, On the Road Again, She Belongs to Me, Hell in a Bucket, Tennessee Jed, Looks Like Rain, Mystery Train, Hey Pocky A-Way, Touch of Grey, Expressway to Your Heart, Uncle John's Band, Unbroken Chain, Drums, Space, Hey Jude, Gimme Some Lovin', Days Between, Uncle John's Band, Viola Lee Blues, Oh! Darling"
19-10-2022,64c08e7f-48ba-4a49-a18f-9ac648c8ac63,Daniel Donato,The Southern Cafe & Music Hall,Charlottesville,US,United States,"Intro - Yeehaw Check!, Luck of the Draw, Sugar Leg Rag, Double Exposure, Another Dimension, Weathervane, Lose Your Mind, Big River, Riders in the Sky, Justice"
07-10-2022,254001b2-3bba-4bed-bcdf-965e29454936,Parker Millsap,The Southern Cafe & Music Hall,Charlottesville,US,United States,
30-09-2022,df6721f1-5c56-43c8-b212-50d701ad09d3,Dylan LeBlanc,The Southern Cafe & Music Hall,Charlottesville,US,United States,
21-09-2022,baf05baf-69fb-47dd-93c2-033536b8c385,Brandi Carlile,Maymont,Richmond,US,United States,"Follow, Broken Horses, Mama Werewolf, The Things I Regret, I Will, The Eye, The Story, That Wasn't Me, The Mother, I Belong to You, You and Me on the Rock, The Promise, Raise Hell, Letter to the Past, Right on Time, The Joke, Josephine, Cannonball, Pride and Joy, Party of One, A Case of You"
09-09-2022,91e07743-761b-40f4-b4cb-f3dd72b4c26c,Margo Cilker,The Southern Cafe & Music Hall,Charlottesville,US,United States,
16-07-2022,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Citi Field,Queens,US,United States,"Playing in the Band, Uncle John's Band, Dear Mr. Fantasy, Hey Jude, Ramble On Rose, Brown-Eyed Women, Jack Straw, Truckin', Wang Dang Doodle, Scarlet Begonias, Franklin's Tower, St. Stephen, The Eleven, Drums, Space, All Along the Watchtower, Morning Dew, Deal"
15-07-2022,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Citi Field,Queens,US,United States,"Bertha, Mississippi Half-Step Uptown Toodeloo, Shakedown Street, Sugaree, Tennessee Jed, Bird Song, Don't Ease Me In, Althea, Viola Lee Blues, Terrapin Station, China Cat Sunflower, I Know You Rider, Drums, Space, The Other One, Standing on the Moon, Not Fade Away, Sugar Magnolia"
18-06-2022,c96b3858-7292-4111-a97c-25e5c8d29815,The ‘77z,Rivanna River Company,Charlottesville,US,United States,"Feel Like a Stranger, Bertha, Tennessee Jed, Jack-A-Roe, Cassidy, Dire Wolf, Bird Song, Scarlet Begonias, Estimated Prophet, Eyes of the World, Truckin', One More Saturday Night, U.S. Blues"
17-05-2022,e477d9c0-1f35-40f7-ad1a-b915d2523b84,Dark Star Orchestra,The Jefferson Theater,Charlottesville,US,United States,"Help on the Way, Slipknot!, Franklin's Tower, When I Paint My Masterpiece, Easy to Love You, Easy to Slip, Loose Lucy, Broken Arrow, Simple Twist of Fate, You Ain't Woman Enough (to Take My Man), Might as Well, Jack Straw, So Many Roads, Unbroken Chain, New Speedway Boogie, St. Stephen, Drums, Space, Corrina, Comes a Time, Going Down the Road Feeling Bad, The Way You Do the Things You Do"
27-04-2022,5d12875c-a197-43b2-8f29-41dc0ad895c3,Lindsey Buckingham,Paramount Theater,Charlottesville,US,United States,"Not Too Late, In Our Own Time, Soul Drifter, Stars Are Crazy, I Must Go, Doing What I Can, Shut Us Down, Trouble, Never Going Back Again, Big Love, Scream, I Don't Mind, On the Wrong Side, Swan Song, Second Hand News, Tusk, I'm So Afraid, Go Your Own Way, Love Is Here to Stay, Time"
13-10-2021,ffb7c323-5113-4bb0-a5f7-5b657eec4083,Phil Lesh & Friends,Capitol Theatre,Port Chester,US,United States,"Celebration, Not Fade Away, China Cat Sunflower, New Potato Caboose, Help on the Way, Slipknot!, Lucy in the Sky With Diamonds, Scarlet Begonias, Fire on the Mountain, Scarlet Begonias, Unbroken Chain, Dark Star, So What, The Low Spark of High Heeled Boys, I Am the Walrus, Dark Star, Wharf Rat, Dark Star, Stella Blue, Franklin's Tower, Patchwork Quilt"
15-10-2019,b5c4ffa2-82e1-4b72-b7f3-c60afb74b860,Ray LaMontagne,The Music Center at Strathmore,North Bethesda,US,United States,
15-05-2016,0a176d0a-ef46-4e7f-b018-9f4d65614668,The Avett Brothers,EagleBank Arena,Fairfax,US,United States,"Pretty Girl From Feltre, Colorshow, Ain't No Man, The D Bag Rag, Will You Return?, February Seven, Another Is Waiting, Head Full of Doubt/Road Full of Promise, Sanguine, Salina, Live and Die, Morning Song, I Would Be Sad, Loretta, Fisher Road to Hollywood, The Prettiest Thing, Vanity, Mama Tried, All My Mistakes, Paranoia in B-Flat Major, Laundry Room, Talk on Indolence, Murder in the City, Stay a Little Longer, The Perfect Space"
24-07-2008,48641d75-7efc-48af-bf5d-ced4e3c715c4,Steve Earle with Allison Moorer,Byham Theater,Pittsburgh,US,United States,"Guitar Town, Down Here Below, Satellite Radio, Tennessee Blues, Sparkle and Shine, City of Immigrants, Days Aren't Long Enough, The Galway Girl, Steve's Hammer (For Pete), Copperhead Road"
11-07-2008,132055c7-34b4-4122-93cb-d149a0cbc028,Virginia Coalition,Rex Theater,Pittsburgh,US,United States,
22-07-1999,668fd73c-bf54-4310-a139-305517f05311,Willie Nelson,Heinz Hall,Pittsburgh,US,United States,
20-11-1998,e01646f2-2a04-450d-8bf2-0d993082e058,Phish,Hampton Coliseum,Hampton,US,United States,"Rock and Roll, Part 2, Tube, Quinn the Eskimo (The Mighty Quinn), Funky Bitch, Guelah Papyrus, Rift, Meat, Stash, Train Song, Possum, Roggae, Driver, Split Open and Melt, Bathtub Gin, Piper, Axilla, Roses Are Free, Farmhouse, Hold Your Head Up, Gettin' Jiggy Wit It, Hold Your Head Up, Harry Hood, Character Zero, Cavern"
08-06-1996,3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,Coca-Cola Star Lake Amphitheater,Burgettstown,US,United States,
08-06-1996,cfafad90-b736-4c74-8ded-f3f4d7b2c792,"Crosby, Stills & Nash",Coca-Cola Star Lake Amphitheater,Burgettstown,US,United States,
08-08-1995,9a3bf45c-347d-4630-894d-7cf3e8e0b632,Santana,Coca-Cola Star Lake Amphitheater,Burgettstown,US,United States,"Apache / Santana Sandwich, Harmonious Convergence / Hal 99, Open Invitation, Europa (Earth's Cry, Heaven's Smile), Spanish Castle Magic, (Da le) Yaleo / Hannibal, Make Somebody Happy / Get It in Your Soul, Guajira, Savor, Jin-go-lo-ba, Exodus, Get Up, Stand Up, Black Magic Woman / Gypsy Queen, Oye cómo va"
30-06-1995,6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6,Grateful Dead,Three Rivers Stadium,Pittsburgh,US,United States,"Hell in a Bucket, West L.A. Fadeaway, Take Me to the River, Candyman, When I Paint My Masterpiece, Bird Song, Promised Land, Rain, Box of Rain, Samba in the Rain, Looks Like Rain, Terrapin Station, Drums, Space, I Need a Miracle, Standing on the Moon, Gloria"
19-03-1995,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,Joe Cocker,A.J. Palumbo Center,Pittsburgh,US,United States,
20-04-1994,534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,Civic Arena,Pittsburgh,US,United States,"Dreamline, The Spirit of Radio, The Analog Kid, Cold Fire, Time Stand Still, Nobody's Hero, Roll the Bones, Animate, Stick It Out, Double Agent, Limelight, Bravado, Mystic Rhythms, Closer to the Heart, Show Don't Tell, Leave That Thing Alone, Drum Solo, The Trees, Xanadu, Cygnus X-1 Book II: Hemispheres Part I: Prelude, Tom Sawyer, Force Ten, YYZ"
21-06-1992,534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,Coca-Cola Star Lake Amphitheater,Burgettstown,US,United States,"Force Ten, Limelight, Freewill, Distant Early Warning, Time Stand Still, Dreamline, Bravado, Roll the Bones, Show Don't Tell, The Big Money, Ghost of a Chance, Vital Signs, The Analog Kid, The Trees, Where's My Thing?, Drum Solo, Closer to the Heart, Xanadu, Superconductor, Tom Sawyer, The Spirit of Radio, 2112 Part I: Overture / Finding My Way / La Villa Strangiato / Anthem / Red Barchetta"
23-05-1992,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,Coca-Cola Star Lake Amphitheater,Burgettstown,US,United States,"Tape, Open, High, Pictures of You, Lullaby, Just Like Heaven, Fascination Street, Apart, A Night Like This, The Walk, Let's Go to Bed, Doing the Unstuck, Friday I'm in Love, In Between Days, From the Edge of the Deep Green Sea, Never Enough, Cut, End, Lovesong, Why Can't I Be You?, In Your House, Three Imaginary Boys, Primary, A Strange Day, A Forest"
28-10-1991,534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,Civic Arena,Pittsburgh,US,United States,"Force Ten, Limelight, Freewill, Distant Early Warning, Time Stand Still, Dreamline, Bravado, Roll the Bones, Show Don't Tell, The Big Money, Subdivisions, The Pass, Where's My Thing?, Drum Solo, Closer to the Heart, Xanadu, Superconductor, Tom Sawyer, The Spirit of Radio, 2112 Part I: Overture / Finding My Way / La Villa Strangiato / Anthem / Red Barchetta"
